filename,sentence_number,sentence_text,past_references,future_references
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,216,Chaucer.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,217,Otherwise known as the father of modern English.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,218,You’ll be astonished how many images and idioms from our everyday speech come to us directly from the 14th century.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,219,[breathes deeply],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,220,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,221,You don’t have to have an answer.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,222,I…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,223,I’m more interested in your questions than your answers.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,224,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,225,It’s…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,226,It’s not about having a fixed analysis.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,227,[students murmuring],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,228,"When… When… When I get up in the morning, I’m excited to come to class, not because I get to teach you, but because I… I get to learn from you.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,229,"Professor Kim…

Mm-hmm.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,230,…would you be willing to sign?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,231,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,232,We’re trying to put some pressure on the administration.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,233,"Oh, isn’t this a student petition?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,234,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,235,"Yeah, but we’re trying to get some faculty of color on board too.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,236,Sure thing.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,237,[girl] Is this okay?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,238,[sighs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,239,Yeah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,240,"Uh, thanks again.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,241,"Uh, I’m actually…",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,242,"I’m on the wait list for, uh, Death and Modernism.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,243,Would you mind signing?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,244,"[chuckling]

Mm-hmm.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,245,[girl] Thanks.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,246,"Um, my brother told me you’re the reason to come here.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,247,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,248,What’s your brother’s name?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,249,Jesse Eisenstadt.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,250,Remember him?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,251,Um…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,252,"In my family, you’re like a household god.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,253,"[sighs]

“I grow old, I grow old”",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,254,"“I shall wear the bottoms Of my trousers rolled”

What?",1,1
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,255,I read.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,256,"[car door closes]

[whispers] Holy shit.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,257,[loud hip-hop music playing],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,258,"[Joan] I mean, I can’t hear myself think.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,259,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,260,"Yes, it’s… terrible.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,261,"[music continues]

Let’s go.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,262,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,263,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,264,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,265,They’re putting me out to pasture.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,266,I mean… what else could this be?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,267,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,268,This is a Title IX lawsuit waiting to happen.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,269,How do… How do you know?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,270,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,271,Because we’re gonna march over there and report it as such.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,272,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,273,What’s the point in having a Title IX office if we don’t use it?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,274,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,275,I’ll make the report myself.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,276,It’ll be like it was my idea.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,277,"Our first female chair, already a troublemaker.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,278,"[chuckles]

I’m proud of you.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,279,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,280,"[Ji-Yoon] Oh, don’t thank me yet.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,281,I didn’t.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,282,[Ji-Yoon],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,283,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,284,"Hey, uh… when’s the last time you checked out your student evals?

1987.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,285,Will you?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,286,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,287,I don’t cater to… to consumer demands.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,288,I’m not trying to be popular.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,289,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,290,"Well, then you’re wildly succeeding.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,291,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,292,[Joan] Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,293,[scoffs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,294,[Ji-Yoon],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,295,Our department is hemorrhaging enrollments.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,296,"We have to retain students, or…

Or?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,297,"Or what?

Larson just painted a very ominous picture.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,298,More ominous than usual?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,299,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,300,Yeah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,301,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,302,Are you asking everyone?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,303,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,304,Yes.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,305,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,306,"I mean, it’ll take some coercion in Bill’s case, but yes.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,307,[scoffs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,308,He worships you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,309,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,310,Mmm.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,311,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,312,[Joan] What?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,313,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,314,"No, it’s just…

[inhales deeply]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,315,It’s still weird between us.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,316,"Of course it is, you moron.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,317,Sharon died… so now there’s no guardrail.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,318,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,319,Sorry I’m late.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,320,"[door closes]

Give me one second.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,321,[woman] Hi.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,322,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,323,[Bill] Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,324,Where’s my dongle?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,325,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,326,Your dongle’s in your hand.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,327,How’d that happen?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,328,I put it there.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,329,All right.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,330,"We are going to start with a few images I’ve assembled, if I can get this thing to cooperate.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,331,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,332,"Pembroke English teacher electrocutes himself while…

[students laugh]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,333,[Bill on screen] Are you okay?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,334,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,335,Sharon?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,336,I can’t tell whether I have to take a shit or whether she’s coming.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,337,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,338,[Bill] I think I might be cumming.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,339,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,340,[Sharon] Don’t make me laugh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,341,[Sharon and Bill laughing],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,342,[Sharon speaking indistinctly],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,343,"[Bill] No, I’m a good businessman.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,344,"We’ll run a little side…

Professor Dobson?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,345,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,346,Oh fuck.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,347,[students murmuring],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,348,"[Bill exhales]

Sorry about that.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,349,[chuckles],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,350,"Wow, okay.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,351,"Um, this is Lila.",0,0
