no,session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note,match_seg_num,is_seg_matched
34,5,4,2_09,2,9,r_p_recall,True,0116-1,0116-1,"Tommy wants to date Simone after they had a kiss. Simone rejects him, calling Tommy a child and saying she can't do that to her best friend. ",,,,,,,0.7478820544055927,0.9681315316269059,0.7529444649964192,0.9797195275066626,0.7210817495697759,0.9098947833054692,0.7193912629326933,0.9063821429957242,0.7196170352533475,0.9068502455895223,0.7207469755342858,0.9091977475341935,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,2_09,9,,2,2_09 : r_p_recall,"Simone, Tommy",True,0.45350525075818754,0.5773955183671861,0.603044813510523,0.47072402857612206,0.5982258698840857,0.43874924375013136,0.7530271749899544,0.48105427369609904,0.715634195037055,0.51919215744358,0.6275731791017591,0,904 903 706,previous - conversation,7,False
35,5,5,2_10,2,10,r_p,True,0116-1,0116-1,Karl comes home from work. Simone and Karl have dinner together. It is quite awkward. ,,,0.5462253093719482,0.6129855784017053,0.5486034970939273,0.6163813585216769,0.7205353705528302,0.9087575240608854,0.7243125689402269,0.9166580057405485,0.6514903287039073,0.7778837038610015,0.6730000199619844,0.8162068015336229,0.6008071710386504,0.6944093410832637,0.6194872127913604,0.7241725298686608,,2.0,,,,,,,exp,r_p,b,p_r/r_p,2_11,11,,1,2_10 : r_p,"Simone, Karl",True,0.5585603105652713,0.4901541417649744,0.53578305608049,0.599339474937373,0.5301904477050086,0.5293016191908888,0.4233197111354309,0.5848621815516084,0.3699370132284707,0.5554698623226856,0.43693855305797025,0,1 1,,4,False
36,5,6,2_10,2,10,recall_b,True,0116-1,0116-1,"Simone finds out Karl has been faking his injuries and suicide attempt. She gets mad and tries to kick him out of the house, but he threatens to come out and ruin her reputation. ",,,,,,,0.8459935355725393,1.2418891674328245,0.8471800761369593,1.2460776059978567,0.8039652032304739,1.1097251168750562,0.8212838051902209,1.1607489375628972,0.8526509000831733,1.2657841053466465,0.8432427893799408,1.2322917528677597,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,2_10,10,,1,2_10 : recall_b,"Simone, Karl",True,0.6375453817165675,0.5716361519493599,0.5787193766643651,0.6878935713587087,0.6976009192436476,0.695051893441113,0.5684398982149484,0.7415032506139623,0.5005386081243242,0.7981725692610753,0.597905857246064,0,1004 1005 1006 452,,10,True
37,5,7,2_09,2,9,r_recall,True,0116-1,0116-1,"Tommy wants to show Simone that he has become a man now and can date her. Simone disagrees because she can't do that to her best friend, who is also Tommy's mother. ",,,,,0.6632210149352412,0.7985422435867222,0.6889737797715955,0.8459995872659483,0.7343067800260541,0.9380103636404874,0.6632210149352412,0.7985422435867222,0.6609902102954663,0.7945701152930635,0.6502026645126491,0.7756497205099393,0.6761534757909616,0.8219935683322742,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,2_09,9,,2,2_09 : r_recall,"Simone, Tommy",True,0.414159095173024,0.5150111957114869,0.56734813960982,0.44092607828226343,0.5514882339814815,0.4221439813993788,0.6955893624898328,0.4553766187705068,0.687437887729881,0.5055987242154989,0.5714848661030537,0,904 903,,7,False
38,5,8,2_08,2,8,r0,False,0116-1,0116-1,Simone and Tommy kiss. ,,,0.3917692005634308,0.4138883043416304,0.3634002404373639,0.3807979490609539,0.4890895304036667,0.5348628950830157,0.5439264386732742,0.609714985450266,0.37828879151533235,0.39806115633951933,0.4206181080253212,0.4484427557221177,0.40029062777514673,0.4239949635430156,0.45243279048776247,0.48775500239489594,,1.0,,,,,,,exp,r0,b,p0/r0,2_09,9,2_08-09,3,2_08 : r0,"Simone, Karl",False,0.3148552535670291,0.4383447580872595,0.49453939947513936,0.3820248379042623,0.44821156215733937,0.3248097950079159,0.6078648150814652,0.35423146437468156,0.5292981947272576,0.38803561811553555,0.4976924797800397,0,706,,7,False
39,5,9,2_08,2,8,r,True,0116-1,0116-1,Karl comes home from the hospital. Simone helps him. They come to an agreement that they will continue their marriage. ,,,0.8544172644615173,1.272290614203541,0.7381314816390182,0.9463617072991777,0.6376404636651215,0.7541874149690783,0.6640381084833168,0.8000023937129503,0.6371920230129053,0.7534320834933523,0.6444418888605487,0.7657338146690083,0.7745803283921704,1.0316776836171555,0.7720274508733356,1.0253271996849262,,3.0,,,,,,,exp,r,b,p/r,2_09,9,2_08-09,3,2_08 : r,"Simone, Karl",True,0.5982899185677963,0.5044060376513099,0.5467412572551538,0.6250437927971688,0.63803446675383,0.6254361139179454,0.533970294554956,0.7577540865802591,0.43850850005523867,0.6280526729466548,0.5063227819000623,0,0 1,,8,True
40,5,10,2_07,2,7,r_p_recall,True,0116-1,0116-1,Tommy comes over to Simone's and admits he knows Karl is gay. Tommy comforts Simone and they kiss. ,,,,,,,0.8065491100576774,1.1170750269524987,0.8158476945169789,1.1442722622902362,0.8194749467518303,1.155216840176805,0.8113542158008701,1.130979465540882,0.7443079715890559,0.9600697359176107,0.7290848542624216,0.9267709525322708,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,2_07,7,,4,2_07 : r_p_recall,"Simone, Tommy",True,0.45314200717615416,0.5188741483545734,0.6756506290117763,0.5322034090534814,0.6408820268582518,0.47848691284340905,0.7675284912684162,0.48756750083590183,0.6002881759074834,0.556655883670264,0.5791683080373075,0,702 704 706,,7,True
41,5,11,2_08,2,8,r_p,True,0116-1,0116-1,Simone helps Karl home from the hospital. They agree to keep Karl's sexuality a secret and continue their marriage.  ,,,0.7950438261032104,1.0849942729335371,0.7547056306956389,0.9837986966784565,0.7563905191384899,0.9877248429537974,0.7637461079247904,1.0051441279147164,0.7378135363087357,0.9456635348028187,0.7347787559871165,0.9390354026770427,0.7002293104287282,0.8677502975764806,0.728645509190087,0.9258336939575388,,3.0,,,,,,,exp,r_p,b,p_r/r_p,2_09,9,,3,2_08 : r_p,"Simone, Karl",True,0.6033633616193783,0.5201775989126455,0.5981932044559697,0.6665428324916737,0.6487677430185204,0.6341518989201871,0.5819633214899489,0.7583363826966585,0.46093426936252235,0.7059876248761978,0.5654272245792062,0,0 1,,8,True
42,5,12,2_08,2,8,recall_b,True,0116-1,0116-1,Simone visits Karl in the hospital. They agree to continue their marriage until July which is after her daughter's wedding. ,,,,,,,0.8068573990447042,1.1179577952442208,0.8133587481863505,1.1368738659171072,0.7655730501983623,1.0095432831775308,0.7898279429574329,1.0709741292265176,0.7726852191954027,1.0269574962428707,0.7778068840839708,1.0397944503996652,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,2_08,8,,3,2_08 : recall_b,"Simone, Karl",True,0.5832375091720006,0.49029386089842103,0.5167499223097722,0.5671939707883064,0.5770030636941774,0.5714055122823196,0.49775123752596684,0.7780091047537477,0.4354894376836095,0.5824476679962913,0.5002075076896013,0,801 803,,8,True
43,5,13,2_07,2,7,r_recall,True,0116-1,0116-1,Tommy comes over to Simone's and admits that he knows her husband is gay. She cries because she feels unloved and he comforts her. They kiss and she tells him to leave. ,,,,,0.6917205686219721,0.8512473807746967,0.8137180760911412,1.137936478440901,0.8127452101893017,1.1350637320624526,0.6917205686219721,0.8512473807746967,0.6932918469778053,0.854266548984338,0.6642976360057639,0.8004667636161655,0.6774627751583169,0.8244095612467394,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,2_07,7,,4,2_07 : r_recall,"Simone, Tommy",True,0.3367307901398711,0.44733747795027967,0.5173021631726562,0.3743791303977846,0.5019285054127033,0.36654724943973405,0.6762962972300239,0.38317148580412463,0.5344663085744807,0.44474513396327175,0.5185955603708567,0,702 704 706 707,,7,True
44,5,14,2_06,2,6,r0,False,0116-1,0116-1,Karl tries to commit suicide by swallowing sleeping pills. Simone finds him and calls for an ambulance. Karl is admitted into the hospital. ,,,0.6433387994766235,0.7638494957908036,0.6064535098192142,0.7032925165729512,0.7738255168091207,1.0297935256593997,0.7570292800593368,0.9892194054211482,0.7972512270611909,1.0910230198600013,0.765079064918481,1.0083508766400828,0.655950690819171,0.7856727853417271,0.6659297730039525,0.8033937187185982,,3.0,,,,,,,exp,r0,b,p0/r0,2_07,7,2_06-07,5,2_06 : r0,"Simone, Karl, Neighbors, Wanda",False,0.5249767281426454,0.38508905337814037,0.4825909015403609,0.5671952427437197,0.6756718761537498,0.602428815514423,0.42489132342851416,0.6894235400268277,0.3173137170325224,0.6872098927348332,0.4159483396800532,1,452 504 505 601 652,,8,False
45,5,15,2_06,2,6,r,True,0116-1,0116-1,Karl tries to commit suicide by swallowing sleeping pills. Wanda finds him and calls for an ambulance. The neighbors all watch and discuss among themselves as Karl is taken away. Simone finds out and becomes emotional. ,,,0.7696472406387329,1.019461818163419,0.7353042967306369,0.9401785937599958,0.8198632008070985,1.1564000275490878,0.8212744807722308,1.160720291167556,0.8424624389920792,1.2295971627697253,0.8462465259010292,1.2427797249706027,0.7097304238300811,0.8866404629956568,0.7221230442963221,0.9120673632003116,,2.0,,,,,,,exp,r,b,p/r,2_07,7,2_06-07,5,2_06 : r,"Simone, Karl, Neighbors, Wanda",True,0.5707618203022788,0.5404195558167052,0.5383867289745681,0.6270105874670013,0.7034880948336124,0.736226413305,0.5098665387272067,0.7116995820681764,0.4072863518747403,0.7512250434776198,0.49357226073310556,1,452 533 534 602 601 1,,10,False
46,5,16,2_05,2,5,r_p_recall,True,0116-1,0116-1,"Tommy is the last to leave the party after asking about how Karl is doing. Simone was talking about their divorce when she sees Karl overdosed on sleeping pills, so Simone had to call an ambulance. Initially Simone seems angry  and slaps him but later she is more gentle. ",,,,,,,0.8185332217672932,1.1523564680621485,0.8077419504154727,1.1204976631578654,0.818495259489759,1.15224144286083,0.809408764940044,1.1253122087877974,0.8178504634774137,1.1502910195362208,0.8220308474053483,1.1630483864757912,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,2_05,5,,6,2_05 : r_p_recall,"Simone, Karl, Tommy",True,0.6430998165080225,0.633840741656631,0.6715770819196141,0.652947687790115,0.8041808743413028,0.6578838278257639,0.7379805837234439,0.69064998804574,0.616779880867769,0.6823553867063779,0.6559434244025313,0,502 503 504 505 506 456 452,,5,True
47,5,17,2_06,2,6,r_p,True,0116-1,0116-1,The ambulance arrives to take Karl away. The neighbors watch as Karl is loaded into an ambulance. Wanda asks Simone what happened. ,,,0.7964327335357666,1.0887808323945631,0.7727043559864171,1.027004988821658,0.7668761868398501,1.0126993503907382,0.7740444117533314,1.0303393647940127,0.8221623005759267,1.1634539093723735,0.8263111458996067,1.1763939702570048,0.8462306745785392,1.2427238869067077,0.8500518372335655,1.2563396424969901,,3.0,,,,,,,exp,r_p,b,p_r/r_p,2_07,7,,5,2_06 : r_p,"Simone, Karl, Neighbors, Wanda",True,0.579686716782155,0.5127481262962639,0.5408290693722548,0.587725789466591,0.6858316016982957,0.7888855214803792,0.4716088713490194,0.6481074452070932,0.40665220678086794,0.6122388454057704,0.4666326526138206,1,553 601 602 1,,6,True
48,5,18,2_06,2,6,recall_b,True,0116-1,0116-1,Karl is taken away in an ambulance. Simone tells the neighbors who have come to see what is going on that Karl just slipped down the stairs. Simone finds out Wanda is the one who left the photo that exposed Karl as gay so Simone attacks Wanda. ,,,,,,,0.8109762862092696,1.1298744432545378,0.8147316617507391,1.1409438199138688,0.8440223878963263,1.2349960300948515,0.8353160549034689,1.205471914955552,0.7941340436763604,1.0825262490298884,0.8082066573702689,1.1218361920878965,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,2_06,6,,5,2_06 : recall_b,"Simone, Karl, Neighbors, Wanda",True,0.6064475372928542,0.5902091646489864,0.6146516134163789,0.688913363842647,0.6566327134005585,0.8292050153614305,0.5713804380419063,0.6772692792928041,0.44840881539140315,0.7320572962742451,0.5490996102811683,0,601 602 603 604 156,,6,True
49,5,19,2_05,2,5,r_recall,True,0116-1,0116-1,Tommy is the last to leave the party after cleaning up. Simone expects Karl to be packing but he has overdosed from sleeping pills. Simone calls an ambulance. She initially seems angry but then becomes sad. ,,,,,0.7833509478461558,1.0539853276524143,0.7819585648315953,1.05039162069692,0.7845205508475521,1.0570197588674688,0.7833509478461558,1.0539853276524143,0.7924768872213827,1.0780554789399115,0.8018898904019731,1.1038841734958855,0.8028053938487724,1.1064540965602012,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,2_05,5,,6,2_05 : r_recall,"Simone, Karl, Tommy",True,0.5975112898468593,0.5894413739362745,0.6332546892658437,0.5927960291482838,0.8060538934494011,0.6227025942644202,0.6977368301395335,0.6387792806682123,0.6100325426470123,0.6500040794336001,0.6137963042941985,0,501 503 504 505 506 452,,5,True
50,5,20,2_04,2,4,r0,False,0116-1,0116-1,Simone hosts a party for her neighbors and for her art gallery. ,,,0.4631582796573639,0.5013246402452901,0.40341049338552976,0.42771566831290286,0.5634904180885263,0.6379328608260335,0.5553290930391855,0.6260539819804097,0.4345788054049975,0.4655278195683866,0.44477424581907105,0.478166780871924,0.3706152651123689,0.3891361428645753,0.3724315111824761,0.39124323039243564,,3.0,,,,,,,exp,r0,b,p0/r0,2_05,5,2_04-05,7,2_04 : r0,"Simone, Karl",False,0.3797591146277076,0.38785992757519416,0.36631262674573206,0.4000984661398109,0.2960525616127813,0.35844531522269474,0.34457917981780994,0.3204548682613302,0.3459169655121127,0.3184494681139707,0.30883200650230014,0,231,,4,True
51,5,21,2_04,2,4,r,True,0116-1,0116-1,Simone and Karl host  party for their neighbors and for Simone's art gallery. ,,,0.5279031991958618,0.5872337827002141,0.5239130041464978,0.5817180243968569,0.6425844755903672,0.7625635706436165,0.6659201468761686,0.8033764224604613,0.5648829433470575,0.6399756064753466,0.5754952334293878,0.6557008507001714,0.47404729609851887,0.5152779334910065,0.4585458736757923,0.49546844726519323,,3.0,,,,,,,exp,r,b,p/r,2_05,5,2_04-05,7,2_04 : r,"Simone, Karl",True,0.45515581243832515,0.4473984623828738,0.44567035134050914,0.509704189943385,0.40787817097949497,0.47747589257106227,0.3983130470249895,0.4492604962298639,0.3342699228127878,0.4399266759023345,0.3637019962168968,0,231,,4,True
52,5,22,2_03,2,3,r_p_recall,True,0116-1,0116-1,Simone and Karl are hosting a party when Simone finds pictures of Karl and another man. Tommy tries to talk to her but she dismisses him. ,,,,,,,0.8080971536509051,1.1215205197855238,0.8025848317196999,1.1058339835229936,0.8052098858670568,1.1132547515746178,0.7924936356249402,1.0781005055110686,0.7438216621558397,0.958980253577164,0.7498124364034392,0.9725264955135338,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,2_03,3,,8,2_03 : r_p_recall,"Simone, Karl, Tommy",True,0.6413673033477444,0.6766549112379457,0.7437215198516592,0.7327473342361218,0.737959343277464,0.6463251413716081,0.7275082744977515,0.6524899277664014,0.6282999658720578,0.6835334711670125,0.634446883996943,0,301 302,,3,True
53,5,23,2_04,2,4,r_p,True,0116-1,0116-1,Simone confronts Karl about the pictures. He admits he is gay. ,,,0.8669027090072632,1.3204778296466624,0.7149019289302725,0.8971389717872148,0.7356476671206323,0.9409265551435091,0.7407214923059908,0.9520760768877485,0.6484679535920318,0.7726503725273862,0.6692378249358295,0.8093613980934522,0.7184047970673983,0.9043405534009189,0.7527419915809413,0.9792521665364953,,4.0,,,,,,,exp,r_p,b,p_r/r_p,2_05,5,,7,2_04 : r_p,"Simone, Karl",True,0.5368042911899452,0.5088122963071879,0.600756112932934,0.6555638309800673,0.5456506119781486,0.5682794070771926,0.5898018674729867,0.6062051804102054,0.4381894951985147,0.6735047991449303,0.5224483298001221,1,402,,10,False
54,5,24,2_04,2,4,recall_b,True,0116-1,0116-1,Simone confronts Karl about the pictures to which he admits he's been seeing men. Simone storms out. ,,,,,,,0.7411734209225853,0.9530781430887081,0.7503353350935139,0.9737219957641409,0.6824995799667906,0.8337783352997356,0.6927880934605446,0.853297224607048,0.7285427331840818,0.9256146256975151,0.7357977058663011,0.941253642089397,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,2_04,4,,7,2_04 : recall_b,"Simone, Karl",True,0.5766012211368229,0.5442259129417378,0.616605755106953,0.6898592551174804,0.5660289410541096,0.6078775679033592,0.5807221431145271,0.6288797101482725,0.4714824963229618,0.6630316694478863,0.5498339696520781,0,402,,4,True
55,5,25,2_03,2,3,r_recall,True,0116-1,0116-1,Simone finds pictures of Karl kissing another man. She gets angry. Tommy tries to check on her but she dismisses him and goes upstairs. ,,,,,0.7729768770858098,1.0276816944742866,0.7741684635506038,1.0306489067655171,0.7773694532141252,1.038688029130403,0.7729768770858098,1.0276816944742866,0.7605854184074261,0.9976024783216003,0.7548469808366234,0.9841271790475492,0.7347349662502602,0.9389402349791764,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,2_03,3,,8,2_03 : r_recall,"Simone, Karl, Tommy",True,0.5943897609634736,0.6088921672248089,0.7652337071510789,0.6987067648029561,0.7146641296868024,0.6319100330537093,0.7543465165887763,0.6330231643583384,0.6210542011594813,0.6926475988177965,0.6736379661709879,0,301 302,,3,True
56,5,26,2_02,2,2,r0,False,0116-1,0116-1,Simone and Karl host a party to celebrate Simone's new art gallery. ,,,0.4860024154186249,0.5308131422701172,0.4688708859523245,0.5086220677587638,0.5907817098337315,0.6788660426742525,0.5960418678591431,0.6869853856919946,0.5477288372727428,0.6151309757966961,0.5454084598506355,0.6118221139458436,0.42554534529022364,0.45444427688853806,0.4367140919905794,0.468163287905789,,2.0,,,,,,,exp,r0,b,p0/r0,2_03,3,2_02-03,9,2_02 : r0,"Simone, Karl, Naomi, Tommy",False,0.4689151595399414,0.4728003457012906,0.4721023255404049,0.5221207767264064,0.42840874900642945,0.4682437744576891,0.4124035286169999,0.48056681897610404,0.34497069686497805,0.4603485122230206,0.38044289357181765,1,231,,4,False
57,5,27,2_02,2,2,r,True,0116-1,0116-1,Simone and Karl host a party to celebrate Simone's new art gallery. Tommy is working as one of the waiters who is setting up. Naomi arrives to support her friend. ,,,0.7075199484825134,0.8822004049150899,0.645352481584148,0.7672927622090979,0.740280375030808,0.9510994153224439,0.7433503720875098,0.9579261013937688,0.7176756568441316,0.9028353652701339,0.7244801064847879,0.917010530870682,0.6669124524809651,0.8051615012372147,0.6516768924280116,0.7782079151034919,,3.0,,,,,,,exp,r,b,p/r,2_03,3,2_02-03,9,2_02 : r,"Simone, Karl, Naomi, Tommy",True,0.48778533397290513,0.6470829095430467,0.5995915186643754,0.49426111205979456,0.5238068746764799,0.48291675865365824,0.54799833956372,0.447856149994796,0.5356526181598176,0.44886372135842806,0.5940743653652099,1,231 203 154 155,,2,True
58,5,28,2_01,2,1,r_p_recall,True,0116-1,0116-1,Simone is running late to her hair appointment so she asks Karl to lie to the hairdresser and say she has already left. Karl reminds her not to be late for their party. ,,,,,,,0.7765612638887626,1.036648817735692,0.7864798971769199,1.0621357190562057,0.8122732869850858,1.1336750223944407,0.8355341174544247,1.206193821280752,,,,,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,2_01,1,,10,2_01 : r_p_recall,"Simone, Karl",True,0.8566675181360748,0.5717856899960723,0.5854659174007906,0.6693598509505782,0.6512882258722562,0.6360148747445433,0.5125261953494917,0.6881344070617326,0.425930455645923,0.6565382585897861,0.5733243060685278,0,101 102 151 153 231,,1,True
